evolution$generation,distReculVoirie,distReculFond,distReculLat,maximalCES,hIniRoad,slopeRoad,hauteurMax,gini,moran,densite,coverageRatio,evolution$samples
400000,6.726358149097093,5.952683959080725,3.242154713821309,1.0,15.0,0.7857242542493881,16.331366415022757,0.36655039334903333,0.053070639994315175,1.3674368121334308,0.2511917512052671,2
400000,9.875069193436673,10.0,1.3733746153415374,0.49727667578417434,0.432178601089848,1.3175655935219082,23.999999999999996,0.4595411608925705,-0.022398241923533832,1.2509558089595347,0.19990181770542986,2
400000,5.212783971836559,1.834194242499836,2.5043041265376265,0.3,15.0,1.8606159825295683,9.403906217186321,0.06238512097999051,-0.018269017422396963,0.8792833002557073,0.2805062468020937,4
400000,2.5266744523753983,7.059616120623794,2.6465130832695967,0.8957878242897341,13.93568389492679,3.0,24.0,0.15379658347267738,0.06945038038657843,3.271515368277501,0.41507517938493566,1
400000,6.4453125E-4,9.497988721133812,0.0,0.8680578028060608,12.463462612006738,3.0,23.612820034506623,0.10400525805783392,0.02339828006546542,5.230274421345881,0.6753174975763798,1
400000,4.0640421163949005,2.125656996497616,3.478320739319056,0.6255392395361851,4.386025148403283,0.5,22.832590588788566,0.42391621016823977,0.020088355812924428,1.108308622079918,0.3123038085011251,1
400000,0.15681534866834382,9.919226687033326,0.9314195798756869,1.0,7.8459436641801865,0.5,23.517756833544386,0.1847021473233532,0.008562987845198699,1.903712443930387,0.5820005392689286,1
400000,0.0,0.6650075515549614,2.4763184828719824,1.0,3.1152171905412374,0.7309929745591754,23.819989013671876,0.21877511136277966,-0.005265620878080818,2.3171196890314474,0.6342855508493329,1
400000,0.25956667740901346,8.135615261608017,1.1769586567475097,0.9270121790243244,15.0,1.4676271213851377,9.63696159172747,0.10924166223518571,0.04304549509348881,1.9652112654959253,0.6117676754026244,1
400000,7.877003678589009,0.0,4.156846537406298,0.7121521628462008,10.189434852398428,2.820489343783231,23.377413413023746,0.42273313426677317,0.03452899927417149,2.0591997512859153,0.26031716985850156,1
400000,0.0,0.546656322012839,3.077739214149153,0.9493433020917701,4.016092534716592,0.5,22.909774869596912,0.22183695504404516,0.020531578128762867,1.7534953855988755,0.6008724049693965,1
400000,4.975243364276173,9.754808398643357,0.0,0.43248023966395943,15.0,3.0,24.0,0.04775007243628107,0.050367552707169236,3.309542818720866,0.3983263881446805,1
400000,10.0,9.64581243888677,0.014321724795906408,0.9531882315184934,1.3166406373174615,2.3477339110502444,24.0,0.4092921220741273,-0.011722618424455794,2.011309285022154,0.2514095460657352,8
400000,10.0,1.8145505454733737,0.0,0.865460804611109,6.400710207981131,1.4357249282734172,24.0,0.13331081440461817,-0.012067921529066952,4.479079568399251,0.5534434094519272,1
400000,4.535435322776607E-4,2.074254832629671,0.6445046724494743,0.941801438259505,15.0,3.0,23.15938131544955,0.027465323086795876,0.01982672791276269,5.877898377832118,0.7831588068262829,1
400000,7.553232995490925,10.0,0.0,0.5329067932601952,3.8172296183525978,3.0,24.0,0.11921979700118084,0.02916584587916788,3.2259347966980516,0.38194761639826047,1
400000,0.5219062919668224,6.425795292004758,0.0,0.7815079220122574,14.985433388123749,2.5512805952682758,24.0,0.050124623018766794,0.030619702514416328,5.688770934641451,0.68197330611085,1
400000,2.188602932643783,0.29047453233245246,3.3309574278456564,0.7598130868495869,3.046066105011596,0.5,24.0,0.3413901518092316,0.04936214134857402,1.2699504865669116,0.41513909451224207,1
400000,2.8041220209446776,8.89429529207906,0.383467687279093,0.3,0.0,1.997263450299625,15.629688425554702,0.05515273478869745,0.051412138733109486,1.4609292446586808,0.28633928010403853,1
400000,8.770019268582706,10.0,0.06327709856939491,1.0,0.0,3.0,24.0,0.303619239362685,-0.023147780184026023,2.447756465519242,0.30596564251981506,6
400000,2.451832225025045,5.842773962815865,3.2349803911799513,1.0,15.0,3.0,21.59280402944068,0.18843085547700872,0.09721818531099588,2.8074351296398268,0.39004998746395564,1
400000,0.9647144165287072,0.0,0.19718966174988709,0.8074071958181224,0.0,0.5797860425373607,6.092636423575153,0.10935655835715033,0.0017900011379087084,1.32757652040082,0.714571562158941,2
400000,0.0,8.153271812716747,1.7609968275089645,0.7884409603216886,14.580066002808405,2.7973518481312896,23.813651612008808,0.1112328329485978,0.05444728895351038,4.292042871294208,0.5974120268156502,1
400000,2.299290493014047,7.8125E-5,0.6086528463712879,0.997081193159391,4.130489312782926,1.108198322995987,23.95292864602594,0.11512028569953132,-3.038124684169537E-4,4.340217217725141,0.7762429167285853,1
400000,0.24585847768806765,2.945410169560365,3.484777173002364,0.3,6.074648331056175,0.6132812768677227,24.0,0.2557683307702167,0.05330281202328245,1.210728317484509,0.24283203988449517,2
400000,8.135195645962144,3.506472682433561,0.0,0.9542057345281465,15.0,0.8266880960244181,21.034933981766578,0.09006010545145834,-0.005141211190249146,4.431086587273809,0.5865348350584452,1
400000,6.193530947093818,7.440771989192038,2.367733165255089,0.9225932673688348,13.976890791688106,1.7330201289482745,19.160928074204023,0.193368117898924,0.02743796231232433,2.112428272853051,0.3307360966368644,2
400000,0.17535034089317364,9.192343626565624,0.0583507103892502,0.7896083915689442,15.0,3.0,24.0,0.12006110265811254,0.03279528294862541,4.705629240360851,0.5994075488192308,1
400000,9.768174809204508,3.4162897642987513,0.0,0.9690140508880596,2.226122719545118,1.1681115541872193,24.0,0.2016677934956424,-0.029522760437460036,3.3936911712601905,0.5210033990845758,1
400000,9.99686633884272,7.304107594700454,0.33445716496054106,0.7727578777758627,3.3761916610241274,1.5813346204131031,18.679736749301707,0.24217232352310303,-0.010148770460432329,2.0867554563766606,0.335124721090469,1
400000,0.924698796460639,7.3504653722350035,3.707873377235244,0.3,10.40705014476035,0.5,6.0,0.2755190887667105,0.08339421432028532,0.42763571117271343,0.21381368719533317,1
400000,5.831440691497408,5.737938962210026,1.6453373383415717,0.4261455340954192,10.595402017208045,1.1997176398711378,6.0,0.05598173757747891,0.03130809379243398,0.78737229106159,0.3936874062549493,1
400000,0.07649477528356155,0.6231471007114044,0.7713085444324899,0.8779291787676609,11.570159017476495,0.843883332007705,20.218039894734734,0.05864362683097607,0.0074860268811725,4.7453336065057306,0.8522567793314232,1
400000,9.385432851213682,1.63443027942608,0.09069054820291142,0.8260800558365966,2.2059245931884934,0.8281094679516988,23.187835347333838,0.2495298226916756,-0.018117396667629463,2.6026855054550384,0.5048405542424834,1
400000,0.39451713170665564,4.712133678465031,0.0,1.0,4.552819016126061,2.5457437166119368,9.707864862931913,0.041618459337484995,0.007368450047904848,2.6941069740397996,0.7771536671832885,1
400000,2.569315477761862,3.6517332058074143,2.790428164072563,0.8023033573767282,0.0,0.8031782013765907,17.600788334347207,0.30563225292221696,0.011491932536226001,1.3429684020174577,0.37602978495177813,1
400000,0.0,6.958908185256521,3.331545412390733,0.5301469329061117,14.354173704635786,3.0,24.0,0.1993685583440094,0.10264580615923419,2.982640609601049,0.3953728821056243,5
400000,1.4547944645899689,8.598180541248531,3.802598164076649,0.3,14.732912583779664,3.0,24.0,0.30661111826337706,0.08026054097927358,1.5861653469022292,0.1983057685016482,3
400000,10.0,9.534146630438139,0.7041122137412505,0.819813200799477,0.0,2.6851728962315384,15.226107153937445,0.40749260290873024,-0.005521716694444758,1.157624481028623,0.2280828769061572,1
400000,6.364656855582911,0.5289161011193017,3.618797495465694,0.8688059403800554,15.0,2.872847271426512,23.11155352380029,0.29201330686490323,0.02418400387801018,2.5506458672584733,0.3310692115723832,1
400000,0.0,0.6765334246574461,4.274763350771919,0.956175224188839,3.3702283025103554,0.8487098574357979,22.67226975118277,0.4080374528472117,0.0370228636875415,1.4732083270703409,0.38075154728249144,1
400000,0.3391715111490645,8.38724071381623,2.7505995547338586,0.8769259308930022,5.861399085254004,2.8333149886718823,16.6838517322141,0.17537375076631284,0.06751870873098101,2.2167080902007203,0.43968279587486836,1
400000,0.0,8.491042735329819,3.141230250258222E-5,0.8763992070536675,12.481129490241266,2.2947961407136686,22.13350435073812,0.09481937027233162,0.03665262080280482,4.789731701282752,0.7211898287285238,1
400000,0.0,1.189814731474543,2.8757926588106644,0.957927144791906,2.2501053375677547,0.7454426737950764,24.0,0.2709490668666927,0.007303374782361905,1.889848119508871,0.4896434930884241,1
400000,1.479287049832942,10.0,0.0,1.0,7.348260142749275,0.5,24.0,0.18048462315651856,-0.017317212491634572,2.31865385711819,0.6429371437139529,1
400000,1.3027812856580816,9.742360678049804,0.12119482011384124,0.8852343147917916,1.3672804923700157,0.5,23.706354649113628,0.28661166416884215,-0.022828767960821287,1.0016241981520642,0.46776613993817057,1
400000,0.0,6.062840619907649,3.6858179338628663,0.512535910924026,15.0,1.2027170389874142,11.208149148751847,0.24220166845710944,0.10839116226795957,1.3633596929934921,0.3649147073111865,1
400000,5.151821497528677,0.0,0.0,0.5381741277175088,5.196382628576287,1.9538419566806648,12.76688450542451,8.082218154502468E-4,0.012512922086046624,2.2902675659906837,0.5306174252922501,1
400000,0.9449023428641181,9.575595027969062,0.46633613064753576,1.0,0.5076359960377684,0.7836631614327259,20.417019061881653,0.2922938309138191,-0.014687425415368844,1.3755771050864358,0.45262163457087196,1
400000,0.0,10.0,4.832171933799087,0.8922975500038401,15.0,0.8635045108094723,16.97359296793002,0.43929123240360024,0.07056034999593032,1.448919420995762,0.28110912463374954,1
400000,0.42646508048988063,10.0,1.9550081437173188,0.6526068566519554,1.760342974334255,1.261872996869839,17.438955445241575,0.21974938186670753,0.03566250962813647,1.5702276500989714,0.4108576157957337,1
400000,0.0,6.959928788329264,5.0,1.0,2.6134977800125276,2.4940037745886974,24.0,0.44795223169790155,0.056395853330667,1.3351540927134267,0.2279428726784376,1
400000,9.774416996720127,9.49984194668207,1.4944177248748085,0.6925993660011126,0.09440211331203982,1.0655806340638354,24.0,0.4564681667597925,-0.019360142202647326,1.0379381770345355,0.1985706583662361,2
400000,0.0,0.0,1.453407908003499,0.915969382305474,14.918163942248558,2.4485367152322164,23.991210937499993,0.03120717564241565,0.017721865228669607,6.183266755059226,0.8457962604792933,1
400000,6.160139378369883,10.0,0.0,0.9548565996241873,14.705948744093845,1.542992723427181,21.522818042481774,0.14785313925494467,-0.011670830894635161,3.6278785467642454,0.4732759188993712,1
400000,3.824035914403935,8.668505532735251,4.259052940828715,0.5240490357813838,13.758861372913744,2.4009127188848884,6.0,0.4234933668280564,0.041832568676872794,0.4290090333387173,0.21449589145287198,1
400000,0.5840146139306751,0.0,3.677782835731925,0.9048944322095904,0.0,0.7236615435211634,23.946946915725416,0.40460154311111607,0.013643055026306666,1.3530310659342861,0.3106581072135792,1
400000,0.9656259788046008,9.650023670169695,4.057026266992518,0.848065077279875,15.0,2.9614678614704677,24.0,0.36643035350386555,0.07692480372825758,2.0336392145332534,0.2674544337508292,1
400000,0.0,6.0206273051464985,1.4301806115128302,0.9527138782665603,13.083672065095163,2.544700812760443,20.52004640479663,0.07155143663032505,0.04276517376485395,4.402656976964705,0.7073611482119526,1
400000,0.0,9.724049208834202,0.6188815505831401,0.8535600215370089,3.548854066747563,0.7371773032576849,22.81475561255673,0.20471853244358718,0.0014482130703907879,1.8621570785817334,0.6292204480498067,1
400000,0.0,0.0,2.417652074763234,0.4481296515537895,4.770708407232048,0.5,11.108950713374846,0.09926113100962203,-0.014014152369365072,1.4240789183026707,0.4224749472362551,4
400000,3.4266445965404113,6.345321545531297,2.999732611008381,0.9243228410065867,8.649849814664236,0.5,10.550132412602427,0.18722319406126695,0.0908786400411005,1.2930902645426334,0.37142601255137375,2
400000,2.220176943435561,4.190289609269213,0.0,1.0,7.606264574890085,1.064302700243893,15.15425599810311,0.04883696116037823,-0.0014891587592526436,3.8319497836586054,0.7760425858138482,1
400000,7.915416446397065,9.976323125940299,1.5456232787265136,1.0,14.197477555677475,1.2530591169203154,24.0,0.4132156496217949,0.004890427165011943,1.8337445330517235,0.2292161647041888,4
400000,0.0,1.8224244007207586,0.24881204931356773,1.0,15.0,1.4712178839138987,20.60327519711304,0.02057870272003704,0.023170809949851507,5.881116145683771,0.9303776627237095,6
400000,10.0,1.168045136452682,2.6253440403709317E-5,0.9999745612173381,6.660473690090796,1.7947863794219332,8.111575008806762,0.17897349507588073,-0.0035479021748002623,1.435864700632446,0.5310355978934694,1
400000,3.3669434697922576,8.38254523686079,5.0,0.3,13.821401099732787,2.4953799405509476,24.0,0.472935717300801,0.040657285056639306,1.2292370871354823,0.15533975262638922,1
400000,0.0,6.748220878962872,1.9024205859977137,0.5451722056069644,11.8826945720342,2.1268435261452368,11.118691664982169,0.06194017951601504,0.06011732850149936,1.8799656874801536,0.5072452461817907,3
400000,0.0,1.336084038180645,0.9184027064797439,1.0,11.038396949731041,2.5400843153931385,6.0,0.033223100063130444,0.020815816130067517,1.734256003110545,0.8671056059557972,1
400000,0.0,6.619449783717444,1.4287206018341723,0.9087951051186691,13.566514986141863,2.4598946716220342,18.37251977299732,0.09508191120874084,0.054623337301081175,3.76098220887658,0.6466213989723785,1
400000,0.0,2.4847503752592788,0.006694091436501592,0.9379613761045136,12.116735118310686,0.9861630577194688,15.562062526659332,0.02280418064554022,0.02461202960518793,4.462816002918399,0.9152144804239425,9
400000,0.0,10.0,1.5709254471748864,0.3005385931750063,0.0,0.5,15.742735874898202,0.4442530483409444,-0.01199564496819261,0.41891213921240605,0.15593579803673394,1
400000,0.0,5.503895522390655,0.4503244399390356,1.0,11.475494137717892,0.8868980276889626,9.779014837617025,0.06058609268957619,0.03279739104964565,2.6367321153764354,0.8088813859009093,5
400000,0.0,0.0,2.3850449185032243,0.5697077850485393,12.352505831417336,1.3708305790066653,8.487846259261367,0.044913590744634524,-0.006292867680934869,1.5377187745789365,0.5427224845808023,1
400000,5.048515983963507,0.5369452977572093,1.8376811628932237,0.9230797233679873,14.685987291913804,3.0,24.0,0.07131545137961415,0.011449685548349742,4.620098931673603,0.5775073684528529,1
400000,8.620947373465663,9.625932671423522,0.014275817884877471,0.9953651378975281,5.6252239522151,0.6477696494400293,23.598119574746086,0.3602950113943065,-0.02724709348350461,1.375253456523349,0.30331891883629014,2
400000,4.1968645724005045,2.6398359322001106,0.0,1.0,10.870186091825559,0.5,18.437557317835743,0.09234189566500293,-0.020629412154220015,3.947715157459386,0.7446894490712208,1
400000,0.0,1.1249999588103126,3.6351421283190133,0.924686002420944,5.169476203195011,1.2179757231138981,20.05997871221671,0.2559465730418726,0.07844564779474626,2.2543051521790556,0.5014880523083584,1
400000,6.089871256649055,9.176442206571021,0.39242711387898305,1.0,10.878955609729628,0.5,18.045855023278726,0.1705347270288852,0.0047633772999864914,2.2315011164237344,0.4408393582528748,1
400000,0.0,3.449631845737293,2.1977424366110445,0.9599404080071992,12.062153456355496,0.5,22.51538747819602,0.09516933007193945,0.0037982298034607057,3.3642633130305577,0.6621926821320873,1
400000,0.0,5.092618397532068,0.5422524417277566,0.9342749071745151,14.983787689251036,3.0,15.027029891341467,0.05372563273434805,0.03198661103820325,3.9834350661543514,0.7966144024152488,1
400000,8.343902606224388,0.0,0.0,0.9651965826768292,9.59138126171656,1.929866899688643,9.172208365262941,0.09830291526200303,-0.006183697079245166,2.3027872979859385,0.6731133926273658,1
400000,0.0,10.0,4.325364685403507,0.8491636355383994,12.773820346894786,2.704500756185162,20.63406031106029,0.37341298818534363,0.06745352977619737,1.9037161580791642,0.3207734738412167,1
400000,0.9016616528630541,0.0,0.9494222554068632,0.8354266266277619,8.641978904323215,0.8835869452026766,12.481644116866867,0.0472053991266847,0.014720421916297997,3.161068420812314,0.7917076324000264,1
400000,0.0,1.7095220787480239,0.6515999604530422,1.0,3.089217398049506,0.5349931728686048,6.0,0.026427039332236255,0.02227907932706215,1.5234909967315375,0.8805603920623637,2
400000,2.248503994592114,5.9059172389298285,3.566048662922094,1.0,14.99703992154958,3.0,21.33123451834853,0.21826005707224264,0.10720858044974269,2.6044778553659356,0.36628279610349646,1
400000,4.069182311510372,0.0,5.0,0.8751156483267164,9.713328800567322,2.6635411343087227,23.5363710351373,0.372036547674475,0.024896688267901538,2.083761041381957,0.26812082323184405,1
400000,0.0,9.967064562902664,0.0,0.9761083873264624,8.005562419450325,1.4195147219188815,12.094790734967928,0.11033401664064142,0.021342770923551933,2.8538202035489917,0.7166945158664445,1
400000,1.4436758042338715,9.50231824565374,3.7531177752475555,0.33191369986746994,12.283103481281406,3.0,24.0,0.31650882216542364,0.09204008492570741,1.6866856981620781,0.21256878948955743,2
400000,0.0,0.24438319345154114,0.09999074163843708,0.9760991917367778,5.307898767108445,0.5955064160458244,15.686259426757488,0.07958767735434558,-0.0023687428066384523,3.4055894982645194,0.9723423395443647,4
400000,1.5528520576653482,7.245858905689059,1.1415851130323766,0.5001714714646275,2.3518374515049505,0.9090082450736534,21.55057412791547,0.18594703853323197,0.012470876055705998,1.829170622020189,0.44616171153275896,2
400000,0.0,5.831320991947273,1.929089311115485,1.0,14.814629074507275,3.0,21.651109575636177,0.08258621773490421,0.046159521525828126,4.459009428216721,0.6651779227001644,1
400000,4.670788159802353,0.5374112686009155,0.01599753617684584,1.0,9.72212077419506,1.4738508162006658,19.491940815936253,0.06658092462694686,-0.001673648971719242,4.627994208645123,0.7307560341196523,1
400000,0.0,6.7189667412583,1.239469512524526,0.6875017504404133,14.941801272449599,2.9956053905571767,13.83868683039507,0.07006173071166778,0.05474381883907381,2.8184819227718685,0.6110014315086869,1
400000,4.758517893840935,10.0,0.0,0.6626559475554596,15.0,1.8395219214172593,24.0,0.11488657792283248,0.036798181298170404,4.20314061948551,0.49992553915760984,1
400000,0.0,8.697752028777458,0.0,0.960070463113605,3.3684836408999534,0.569993279487297,7.154999998823986,0.09294314160322878,0.007663436304929388,1.554995062680417,0.7460424283252296,1
400000,2.5013238983404156,7.692759696957729,2.6829018028514353,0.7256726963229888,13.929267737889115,2.9723672025012657,24.0,0.18835760091177212,0.08250377199631442,3.0427933727323593,0.38686976070537615,2
400000,0.31842111523260724,10.0,1.6197994444505017,0.7707719631628334,2.495622457790531,0.5,19.880546644350865,0.24571591628496336,0.015079184918646524,0.9476713314208923,0.42749230231811025,4
400000,0.0,0.0,3.3855476776922986,0.6429782342960317,15.0,0.5,6.416945544957544,0.10993996927832428,0.046018659863525754,1.1819116291342813,0.5469608780261624,1
400000,0.0,0.0,0.41385253071506645,0.9914044425120467,0.0,0.5,8.017572284229146,0.13670337925249168,-0.004155435594438307,1.4461285015098198,0.6553996303977483,1
400000,6.588841346302741,2.965016876229794,2.2594279562640454,0.30099388759286305,9.523338927576233,2.779527662262986,11.258847922575061,0.18286491786650327,-0.0418224096206593,0.9198730911509075,0.24510704658386784,1
400000,0.0,8.16188606810061,0.4216707834226844,0.9632050050677958,8.720553704780496,0.9448765504281749,10.626951686628196,0.11127746050096549,0.030783671476965535,2.335532119194569,0.7157255668827912,1
400000,4.034232656759743,3.4655718241873776,2.2305514690734896,0.5523864658062307,8.995420459657314,2.365529150774975,24.0,0.11338398962034209,0.004603886531949072,3.5508867223454046,0.4607439258659952,1
400000,9.124950216225766,9.7327936792008,0.1667134058244972,1.0,0.0,2.9914461744983067,24.0,0.3479079358942682,-0.016863415604792206,2.260232878619387,0.28252267592674146,1
400000,0.0,7.357781466623359,0.4075341466810679,0.8947505989511055,14.77672623577953,2.131735803946466,21.80617485889171,0.08592581904149535,0.04004520663092562,4.922656314813584,0.7310064554434812,5
400000,10.0,5.208227497081095,0.0,0.9950452054193373,11.439462172240992,1.478088252402077,22.614524647239122,0.13057089077638903,-0.012882961637338264,3.8687200296204876,0.4761401859513132,1
400000,0.0,0.0,4.83352910032944,0.3,2.84193604752646,2.941089452531812,22.562660324481186,0.31877220175069176,0.031044669021004997,1.3808671068722498,0.20138809687137185,1
400000,2.3005412532949006,10.0,2.1939925415696067,0.3,2.413303208513646,1.0449164154723902,19.125035553024986,0.24143712595204037,0.010657960111175731,1.0979128899426034,0.2432045121453687,1
400000,0.0,0.14173746269953785,0.08286586521906361,0.6464925893947248,10.319559131621524,0.53125,24.0,0.07845738692480231,-0.003853100587300603,3.8530799849274415,0.6463821760800749,1
400000,0.026530331718862408,6.814643305729108,3.214815956056907,0.38596822865190106,14.090193951152733,2.7522631898333403,21.994209908130767,0.1476206856151271,0.08787397567240982,2.2692421712206308,0.3100496929115365,1
400000,0.0,10.0,3.811282892239701,0.8190233983269806,5.948431115939851,1.8338843901657738,16.94817121350503,0.3550031083463344,0.0953116436260773,1.440221008831569,0.35566145313605346,1
400000,0.8630638381037845,0.0,2.932933812233766,0.46776953666614574,14.882713833136815,2.205328274100917,7.841927684838682,0.0808462805003057,0.005252417260062964,1.122538966920282,0.42749576119657956,1
400000,0.0,0.0,1.5543193944883773,1.0,5.435211039682497,0.8374376461719397,23.41410924730083,0.1086735111054714,0.0019618055344969134,3.868454038222392,0.8378857333830291,1
400000,0.0,0.12701054461707062,4.051658222637961,0.9976790317892694,4.520134465845087,0.9237322333729636,22.35030962886952,0.33701303224121293,0.051916317963944296,1.8952111025556788,0.4546705856674706,1
400000,0.0,1.7260649287114358,2.6088563395029487,0.5845150967070138,4.059038887061162,1.1285591798027625,11.779717710881787,0.11594237597211292,0.010308993135999905,1.8436238904669429,0.5264289000960368,1
400000,7.225075828489955,4.0530681787332865,1.2678480511443402,0.317305470360327,12.485094803487293,2.4412361954542545,24.0,0.07676664876136721,-0.020878144217845864,2.3384184428269323,0.29230253759919195,1
400000,1.3219727017869463,0.9370285419840173,4.044442289196023,0.7960472311929053,3.1227836182435738,0.5,15.667276948291189,0.4114514062761869,0.03685030569375202,0.9972227723796251,0.34608492825572046,1
400000,2.146586801734361,9.912519731402737,1.6647505130824871,0.3109242845059316,12.873629936142747,3.0,24.0,0.0645282876044791,0.06033556338212639,2.298967931175285,0.2874181329370487,9
400000,8.291398851898217,5.971792989196601,0.0,0.6121862905807339,1.3406064487987193,2.9845776729361932,24.0,0.07423304490817373,0.010444366595097477,4.094503166991552,0.4854495127030969,11
400000,0.0,6.493585318414618,5.0,1.0,10.599672246075635,0.6930530921805923,6.0,0.43929123240360024,0.06936665297841517,0.5715396079333667,0.28575090002929154,1
400000,10.0,8.08002125893643,0.0,1.0,0.0,0.6186164921234173,24.0,0.33226490839886424,-0.04276611155424277,1.075470801065444,0.3424416355884916,1
400000,3.123276981930591,3.8165205367120913,0.0,0.9459888794234652,15.0,2.858005455752648,23.98230209071231,0.0375639243218657,0.0052534954878106785,6.418550993243928,0.7467943650658506,2
400000,1.623580013112007,5.826715086306806,0.0,0.912879259418014,15.0,2.511021950266074,24.0,0.05305267761981161,0.004651072956776007,5.900495250813697,0.69937162718059,1
400000,10.0,10.0,0.0,0.5507580902222866,13.069107055725752,2.907083067144879,24.0,0.24439157951294285,6.221934639732318E-4,2.474383959975813,0.29844389467223936,2
400000,9.124470162961613,9.928848470346791,1.7348758239330042,0.9978193707955358,0.92392732584087,0.5,22.87578282434724,0.4871903216683589,0.007945168893409044,0.46646274728427684,0.17890219421042244,2
400000,4.812685869797768,0.0,3.7018115361996875,0.3,5.620053145435909,1.6992498159108202,9.791670807882788,0.17253608412859242,0.03331955884449958,0.7962600331994495,0.24396049419007498,1
400000,3.1533477372309173,7.925619927091605,2.6650581611102693,0.9707170204697488,15.0,0.5543902636991059,13.451541649710858,0.18672060356179038,0.08716610899706285,1.6922660356869728,0.3774146076461713,1
