idparcel,centerx, centery, length, width, height, orientation
1, 1051168.4506863842, 6840615.771087854, 8.010988661122582, 10.381678407081338, 23.52841692070739, 2.7268514272741857
2, 1051152.424527379, 6840617.632941659, 19.99999483778081, 9.284353638984175, 23.52832733078352, 1.2207387560042724
2, 1051142.1836478577, 6840605.960999701, 19.99997936584737, 8.803790279315574, 23.528410784817506, 2.7970470063830986
3, 1051086.5867805388, 6840605.0781514, 13.675300638546178, 15.388615508043308, 23.5283686888897, 2.8003286769840474
6, 1051156.9919034732, 6840578.821711037, 12.712441893466423, 13.739374111310298, 23.528382755149604, 1.2100308373874638
6, 1051162.2144314577, 6840592.945883634, 13.207384323518076, 17.36865688917722, 23.528333149694394, 2.777874073636374
7, 1051127.2082710194, 6840589.695818357, 19.99989567260456, 13.504508512009949, 23.528356553907493, 2.79654662905665
7, 1051139.7664305798, 6840585.194549161, 8.314938676136878, 12.399655674777117, 23.528379284077573, 2.6524405871994037
8, 1051105.3206728876, 6840597.6516078655, 13.341288191540617, 13.93407452801844, 23.528265431877625, 2.7973190504909238
9, 1051182.193373505, 6840582.020930261, 19.88296703924117, 18.233591252856346, 23.52835241548273, 1.2275610543304243
9, 1051177.515647559, 6840568.954377705, 18.093349418115768, 7.805838625008583, 23.52823320374809, 2.812116159015177
11, 1051139.7749992493, 6840628.027027224, 7.536181688135537, 12.401252852539166, 23.528428610999867, 2.717321854075501
16, 1051182.200390956, 6840609.446053314, 8.216805652515689, 10.104141577124306, 23.5282633650748, 2.7456359919426347
