idparcel,centerx, centery, length, width, height, orientation
0, 1051201.5150036325, 6840581.043377714, 9.443072293618227, 15.934428665814366, 13.148991411143676, 2.797971836230256
0, 1051207.8064219397, 6840597.811570004, 19.99995330771577, 9.790367598321112, 13.149042191767617, 1.2151537641824235
1, 1051169.3713514947, 6840618.1717965845, 12.104190017267534, 15.736569629604219, 13.149077753651245, 2.7518867697753135
2, 1051155.4186614247, 6840625.709005026, 13.566731114876607, 14.025522044295823, 13.148788419898498, 2.737858707571336
2, 1051132.7422380045, 6840609.369943723, 9.226769252436691, 13.450591770140075, 13.149107440865988, 1.2229820308430754
2, 1051146.2225441972, 6840605.112400069, 9.374373332193693, 15.331655868917508, 13.149008441727343, 1.3067762023572251
2, 1051151.9940567478, 6840613.73683996, 10.683696911439768, 11.46174924164793, 13.149041333867439, 1.1773006601296774
3, 1051086.5155022966, 6840604.768725163, 17.721987554631223, 19.999964129800485, 13.149171989474848, 2.798051607376987
4, 1051069.7255870837, 6840608.287152644, 8.373863777579215, 19.999299563725216, 13.149023579302462, 2.6567240155986873
5, 1051109.6623220851, 6840616.94340486, 5.9481438058744915, 7.2447740048818465, 13.149169657257461, 0.9718340682327268
5, 1051114.256885493, 6840626.413357766, 15.376383396337015, 7.4773005976471225, 13.149159235303578, 1.1734512233951389
5, 1051119.2277676424, 6840641.37727239, 16.00610543833253, 10.752577401399488, 13.149104922913772, 1.155515628021288
6, 1051162.2526831958, 6840592.994677123, 17.23993736271139, 17.390998686594084, 13.14911046007092, 2.7804178854731942
6, 1051155.9752304247, 6840576.4816208165, 17.77939745307457, 18.166311715465284, 13.149157325474285, 2.7659976481123003
7, 1051121.5451972452, 6840589.090094086, 13.587038138003908, 19.316894905176508, 13.148844040475058, 2.789035269234099
7, 1051136.531719933, 6840583.680534551, 18.2838615121828, 18.939305968925822, 13.149060561380558, 2.7853133103857135
8, 1051104.4391125885, 6840595.234335746, 17.369622178944937, 19.61671746851921, 13.14913617365302, 2.795312848023798
9, 1051174.599826759, 6840570.8204868445, 15.490829786999166, 19.999951428152105, 13.149128343921468, 2.7921037990409303
9, 1051182.9866946668, 6840585.840155231, 19.9999862356826, 14.181532828611706, 13.149104705063335, 2.7185908762467736
9, 1051184.949113011, 6840566.8231561165, 6.738865464807519, 19.32938562835829, 13.149086661391525, 2.794414160896165
10, 1051194.694384238, 6840562.744100156, 9.117379579496568, 17.9688070646134, 13.14896400609501, 2.7831564377727123
11, 1051140.8153037918, 6840630.457275174, 17.950287370316797, 11.43248851622291, 13.149152143294103, 1.1488282747110476
12, 1051093.5908783611, 6840651.301755908, 10.013264710033557, 18.815028632368076, 13.149150908740456, 2.657446509712686
13, 1051094.138784562, 6840631.158233327, 5.83242364334233, 11.9948262160515, 13.149060844788211, 1.150286601636337
13, 1051085.188072679, 6840636.326158547, 9.063856549368248, 8.897008001985233, 13.149162677963313, 1.109783399617554
14, 1051106.7573858653, 6840646.992285584, 16.286440126796045, 11.24452898211824, 13.149170649331428, 1.1508537471153009
15, 1051196.3953007157, 6840605.701347992, 11.649429244757984, 15.385316440079224, 13.148944424164792, 2.7700563274955234
16, 1051183.1508600176, 6840611.873921778, 11.899204999746718, 15.795196736610187, 13.14913328981641, 2.731780874052871
17, 1051088.4835920082, 6840622.31604896, 19.999814857753993, 8.94448089159154, 13.149073315589613, 2.7825973214936046
17, 1051078.5132788718, 6840625.561446289, 6.225088622944837, 5.996073645577166, 13.14905630357047, 0.747917262488794
18, 1051129.227659207, 6840634.534785019, 7.918334760167009, 19.99987141721395, 13.149139793533735, 2.720821643984897
18, 1051121.7118718987, 6840617.676993797, 7.794161019272261, 17.004042503167497, 13.149168950440878, 2.718490466622593
