idparcel,centerx, centery, length, width, height, orientation
0, 1051203.5607637756, 6840583.597952304, 19.999962620642183, 9.275630471081527, 11.203565628076374, 1.2084282936601016
0, 1051210.1437428019, 6840600.450578372, 10.369327907895542, 16.248544986180494, 10.138761576112955, 2.7834660850416704
1, 1051170.226385726, 6840620.452688134, 11.938424885842256, 9.989740873277036, 11.696405298968493, 1.1638418259724206
1, 1051171.3440591786, 6840626.848761012, 5.026307225091394, 6.929873723065165, 7.359333980759214, 0.995773326257911
2, 1051155.3989230786, 6840625.980131234, 11.469045646832742, 13.360267418669139, 12.632672262273326, 2.7101556859161327
3, 1051086.152142302, 6840603.846278866, 15.732170250570114, 19.99995991254493, 12.632680301561887, 2.801282749785934
3, 1051081.8807468123, 6840592.397870119, 15.162032637138939, 5.000337870876684, 7.885931079619359, 2.7691523941588145
4, 1051065.4587167099, 6840601.372215225, 11.220158668740373, 12.303955258132646, 7.850913640197335, 1.2086934618422958
4, 1051070.6648658745, 6840612.314656745, 15.515288378234592, 7.814306797061539, 11.0837682114892, 1.0765009087578832
5, 1051119.9812300107, 6840643.116694017, 11.692154591431127, 8.828599466122931, 12.632635238073904, 1.152251379271319
6, 1051154.5030386169, 6840572.430221614, 12.413604997173339, 15.966594186013428, 10.348564184173572, 1.200680991404336
6, 1051160.2800515182, 6840587.591619842, 19.999782415817386, 15.401608763291152, 12.632611914723764, 1.2131998684059553
7, 1051121.5538657384, 6840586.708940853, 13.372743834867677, 14.795783155411995, 12.39817540404965, 2.796264009982606
7, 1051135.4904442525, 6840581.526307904, 14.577808173615807, 16.45016876870315, 12.223428485711857, 1.2321082520628943
7, 1051121.9268510004, 6840577.379950108, 5.000045748407629, 19.99991768112428, 7.185345080861799, 1.2309881728768448
8, 1051103.7495691546, 6840593.252801997, 15.417053945999907, 14.90520762355516, 12.630824105355849, 2.7967342331539684
9, 1051180.8913378974, 6840578.612419826, 19.656514294970886, 19.194315448434956, 12.63270703487413, 2.7713771030357424
9, 1051175.6592674933, 6840563.982795357, 11.412511071329208, 19.999885551851936, 9.926458386201439, 1.2420972478737795
10, 1051195.4631242217, 6840561.097413287, 9.672060516791605, 18.51282209455898, 10.049906124718818, 2.7809371173087483
11, 1051141.9243262596, 6840632.862815903, 9.40713974038749, 14.550471974164966, 10.892684899701802, 2.725973284980158
12, 1051095.2176771595, 6840659.106278974, 11.072129248119335, 12.489528326082597, 7.1140742655399265, 1.1340399296878678
12, 1051086.384762183, 6840649.5129087195, 5.029206203510517, 7.145408672302282, 6.965393648491001, 2.4303587691099273
12, 1051092.4592312519, 6840649.098696077, 12.290031850779563, 9.058511916338805, 12.6327511350177, 1.1245814374135061
14, 1051107.591573687, 6840648.902939955, 11.583764213632488, 9.306812178903087, 12.632747688681784, 1.1505814603159346
15, 1051199.1174535865, 6840613.4189493125, 8.12421620395132, 5.070926110278011, 7.599758394168406, 2.5156743053449833
15, 1051197.1609730774, 6840607.663379892, 9.648045074508373, 10.832526812228918, 12.632646182339366, 2.767834760640636
16, 1051184.1606939798, 6840614.569663387, 12.588517460316377, 10.188945123515266, 10.431921093892896, 1.1730267497316647
