idparcel,centerx, centery, length, width, height, orientation
0, 1051206.4293321709, 6840583.553895521, 11.294229250310993, 18.569552664315268, 5.999878734759573, 2.7794289973612827
0, 1051212.897644634, 6840601.126839407, 18.89481299159077, 11.499160779018718, 5.999996052391117, 1.2062956121893822
1, 1051167.7450245905, 6840613.9686169345, 15.168614304448964, 6.871673203433635, 5.999921404941185, 1.1871823465278468
2, 1051158.2182805245, 6840632.765067943, 7.637381690349275, 8.249195226145394, 5.999947190841727, 2.7073336570821813
2, 1051134.7938939603, 6840606.591552495, 13.97232251258289, 13.770881903278115, 5.999972640746437, 2.7734651631276153
2, 1051153.1821022262, 6840619.775550949, 8.324861713968442, 19.64976814097585, 5.999938981346077, 2.7640681626851182
2, 1051146.1737785402, 6840603.42497589, 9.588536063123781, 15.903424480278941, 5.999984631701415, 2.7785793440931585
3, 1051081.6902140593, 6840591.253308277, 5.005808293105408, 11.933330882179481, 5.999664662451351, 1.1542446072546773
3, 1051085.5658719847, 6840602.181085088, 12.279017953948312, 19.999870235678006, 5.999929013285715, 2.800479789824359
4, 1051070.4947100484, 6840615.34227415, 5.7999195802418555, 5.257177605631153, 5.999943821939383, 2.193365316246161
4, 1051064.8120127236, 6840605.302473114, 10.812010184384949, 19.999806328780934, 5.999934054489624, 2.6867755624196845
6, 1051161.742101859, 6840591.181669754, 18.65892387171477, 11.8717426225397, 5.9999508780074, 1.2267063821491702
6, 1051165.4316974506, 6840602.9744939, 10.498181888596882, 5.928396855555736, 5.999963986131316, 2.735976687520425
6, 1051154.756137567, 6840573.196043251, 12.4395341523006, 19.99973759218739, 5.999946361362404, 2.7690121311703297
7, 1051138.6005137337, 6840592.163242096, 8.856932648979404, 15.119244809355635, 5.999993444691501, 1.136099603388686
7, 1051126.5183884357, 6840596.325753428, 7.726938286278175, 7.471758462161843, 5.9999581675842615, 0.31377078115548734
7, 1051140.4678718026, 6840583.673438426, 5.002873161022729, 5.832164055229119, 5.999991596398108, 1.1801871891566604
7, 1051137.0854297709, 6840575.429161579, 12.82017929209167, 5.973278624059753, 5.9998109555095205, 1.1815778143886422
7, 1051126.290981399, 6840583.476702512, 19.999938092398022, 19.999820506314162, 5.999919610395597, 2.7474359379861752
8, 1051103.0790951035, 6840591.309856673, 11.974619616851571, 19.99996857591855, 5.9999717126228695, 2.7992024454160847
8, 1051107.7786671808, 6840604.567133484, 8.21236329857075, 11.850280364758842, 5.999887839600486, 1.2185746087796248
9, 1051183.743468205, 6840586.155787852, 19.999990479864824, 16.93866217386579, 5.999976972221818, 1.225144244166802
9, 1051176.5769668692, 6840566.337301454, 19.99996780877716, 16.82419247660339, 5.9999989963634395, 1.2182248261643476
10, 1051196.7759425712, 6840558.1826653825, 10.792860595307536, 19.694746591643206, 5.999971162862499, 2.785610600830169
11, 1051140.2346609372, 6840629.044918586, 19.99997235687595, 6.140284187699635, 5.999966398998808, 1.1474139109693582
12, 1051092.07716033, 6840655.376912261, 19.999964608533844, 11.590424678062142, 5.999917758249412, 1.1319043865650786
16, 1051183.9173439129, 6840614.010275857, 19.99995686453721, 7.066260814908275, 5.999933549997444, 1.2056346971559695
