idparcel,centerx, centery, length, width, height, orientation
0, 1051208.473353168, 6840597.755738497, 19.99974995501431, 8.872823646265857, 23.491169691640913, 1.2146886985199585
0, 1051203.2828466434, 6840581.048961005, 15.031366273821192, 10.50261901679875, 17.800219108219753, 1.2175300481470126
1, 1051168.9678834702, 6840617.053409016, 10.199052538576996, 18.05602444326775, 23.94959262886759, 2.7735772094425686
2, 1051147.6180298699, 6840606.245590551, 10.99714683593652, 18.11908876470845, 23.999506882247708, 2.7831750374386934
2, 1051154.2471035295, 6840623.204706968, 17.27602276176446, 10.998379612530048, 23.99977655210433, 1.1412180975149968
2, 1051133.8933404614, 6840608.350009814, 11.977837327979575, 11.909282121112543, 23.99990214321333, 1.1583896872304487
3, 1051085.758364674, 6840602.7477331, 15.499556290951945, 19.999837452250134, 23.99991269204641, 2.802158739487583
4, 1051062.3589832627, 6840603.9754034225, 15.257954694648205, 5.081195529129009, 12.966844502537093, 1.1968898434863988
4, 1051069.957817241, 6840607.467690206, 7.595161841146011, 19.994691871357492, 23.32523447722119, 2.781708460378225
5, 1051118.411167891, 6840639.57469216, 8.586521265464324, 19.999867537262954, 23.999348524745013, 2.7276159795484536
5, 1051110.610640139, 6840621.119673077, 7.947415124004946, 19.99995786574684, 23.99985999483946, 2.72580176432517
6, 1051156.0461524026, 6840576.917841742, 14.787877630860635, 18.538095271289585, 23.999185368696022, 2.764346452744383
6, 1051161.9201337553, 6840594.194084364, 12.941515205352365, 16.482351509697605, 23.99998268670946, 2.810527826343478
7, 1051138.9779750253, 6840581.298027156, 14.762732390833737, 9.143668792479376, 23.99993143785801, 1.2295879679020532
7, 1051126.339169814, 6840588.589612376, 19.838686328732837, 19.36569415138207, 23.99981679507441, 1.2142383260033784
8, 1051104.66082343, 6840595.703943341, 15.1565656934534, 19.99443477884445, 23.999905195999915, 2.800437785122958
9, 1051184.5544228991, 6840588.232279892, 12.297674686929525, 18.388004617732626, 23.999984302310043, 1.0825963475710088
9, 1051178.892826498, 6840571.510199921, 19.666771172491057, 17.445346403950055, 23.999896535760968, 1.2512549995111277
10, 1051195.630020577, 6840560.926830331, 18.43450796480373, 9.725534288102018, 18.83257943626714, 1.2008037843609534
11, 1051140.440027452, 6840629.514372681, 9.371676479078738, 19.99985123880974, 23.99984223780763, 2.7176126956797955
12, 1051093.396723521, 6840652.826329713, 10.37495959546912, 19.739991072157714, 19.39971534102961, 2.7070768359730195
13, 1051093.7030852584, 6840632.865436969, 6.9705875948988245, 19.999981164671226, 23.999991259161856, 1.196839226382326
14, 1051106.2812630055, 6840645.891435924, 18.699936431353184, 9.090416356564884, 23.999989125771666, 1.1538410361557985
15, 1051196.0822438763, 6840604.549727979, 17.86200456446139, 9.458132744131374, 23.999932307391838, 1.2134961306084728
15, 1051198.8769676771, 6840613.849555497, 5.002466023456845, 6.689136843780901, 13.902027378866547, 0.972527117637461
16, 1051182.7345387135, 6840610.799982976, 10.280797203079995, 18.044269154324013, 23.639719423425625, 2.768868864436202
17, 1051088.6138448159, 6840622.259757079, 6.75540323885426, 19.999900688157236, 23.999927170100523, 1.2124859157606036
17, 1051077.2581082757, 6840626.986472504, 8.306485703510777, 6.622331824361797, 17.369249370059404, 2.6070403385480243
