idparcel,centerx, centery, length, width, height, orientation
0, 1051206.1484458158, 6840582.74359173, 13.443941673326758, 18.906726315871214, 5.398006295655586, 2.7894264276285807
0, 1051212.9526353225, 6840601.034320441, 13.677392323293653, 19.999923294396684, 5.397987356314172, 2.781398976898611
1, 1051168.950734149, 6840617.155286221, 19.99990716010379, 8.918022127776988, 7.170255065471894, 1.1988009436908755
2, 1051157.00561497, 6840629.816650139, 11.344154729321946, 9.8438674958391, 6.2404447496629984, 1.1453477622755817
2, 1051134.2177462783, 6840607.370545033, 12.689213111528305, 14.579320533667618, 20.776349060351293, 1.1780251674535804
2, 1051151.9814946782, 6840617.657824501, 14.78544805565264, 10.427919004297744, 11.897508478470558, 1.1656756993020791
2, 1051146.633157505, 6840603.765822135, 10.85609483592508, 15.125344615580385, 19.116764825105445, 2.782975098992811
3, 1051086.229583991, 6840604.023431826, 14.240397496887338, 18.047605915938103, 9.176242732182855, 2.7999248691213356
3, 1051081.7834706162, 6840591.479690118, 14.158453761715581, 8.560397039192644, 5.398015474482452, 2.796354879435662
4, 1051072.0166408566, 6840615.416975185, 7.009723074317358, 7.339600894327845, 7.146834382489801, 1.174298107883618
4, 1051064.721337281, 6840603.673832962, 19.9999477529466, 13.772001876772107, 5.39796765451452, 1.2163483813496605
5, 1051109.3224158182, 6840618.542011972, 16.412512000181707, 6.949111436719032, 20.0423797791518, 1.15364418652566
5, 1051116.3236674762, 6840634.87188324, 7.225347348090104, 19.209514191508198, 10.46127585505218, 2.724936609893373
6, 1051163.0348986713, 6840595.261138116, 19.499762089982777, 13.654376694762165, 17.44653472926044, 1.2063073303419007
6, 1051157.2203553682, 6840579.381224942, 14.320652075817074, 14.23298091782964, 10.307134269380906, 1.2132101123976293
6, 1051152.8100636522, 6840567.613552714, 14.608736796693098, 10.98832354680505, 5.397642673801997, 2.795536332598281
7, 1051130.868162682, 6840593.197051799, 11.60549489710627, 19.999888171399974, 13.09193059877154, 1.2170366983423664
7, 1051131.7691321084, 6840577.9398366865, 16.447631678444708, 19.37680202489871, 5.397812143236155, 1.2266869578785984
7, 1051120.4653750819, 6840586.822347545, 9.827841738849463, 7.652112224567295, 9.40959180012633, 2.8016774271657434
7, 1051117.2166178992, 6840579.1274280185, 9.023373685929402, 8.829333855966839, 5.397968991228613, 1.2308294749936537
7, 1051142.0427608113, 6840589.993568906, 7.579487506209231, 6.454921179932831, 13.958026019216234, 1.7759624590501908
8, 1051100.1322085077, 6840583.1083998075, 5.053841193256865, 14.037788297415046, 5.3980240284769305, 1.2271503747937726
8, 1051102.9414603033, 6840590.953159205, 13.951130481055314, 11.612524336819817, 7.422336627374563, 2.798495385428975
8, 1051106.8744553658, 6840601.989430174, 13.835293831045057, 11.829376623827477, 13.216412855785178, 2.7939649040614354
9, 1051177.871257762, 6840570.010991105, 13.842513617520643, 18.646907277206022, 9.411827327623485, 1.233908995232457
9, 1051173.9077782712, 6840559.26457418, 18.51313843798007, 9.065362926235405, 5.397712695788615, 2.805841364082113
9, 1051183.4977184688, 6840585.638537664, 19.225534051696144, 18.808633245071732, 16.338565601490043, 1.2273223372384077
10, 1051197.1849373984, 6840558.71375244, 19.99993693979459, 12.903833632631496, 5.397951161174284, 1.2032051475879182
11, 1051140.024217117, 6840628.485619981, 7.929671908277867, 19.948722738947513, 8.237487844004459, 2.7241007065260767
12, 1051091.3855960101, 6840654.875123935, 13.738514491843786, 19.999893957736102, 5.397967250928591, 2.6708376830729574
13, 1051099.8257378808, 6840630.587742382, 6.003184565146775, 11.57649740070957, 14.715779760939533, 1.2099679674339687
15, 1051195.1888424924, 6840602.186375166, 8.236866253930952, 14.58397505584967, 9.778116044634656, 2.7844370828641094
15, 1051198.5784605243, 6840611.202528877, 5.91423533524747, 7.305921498619481, 6.8944049796965885, 1.3789511080247832
16, 1051182.1954648027, 6840609.418605832, 8.067840077181163, 17.328497350320976, 8.66908599372216, 2.7151315409576826
16, 1051186.5391206946, 6840621.076017746, 8.695573073326008, 7.527543068045003, 5.397892329339996, 2.7366175259464356
