idparcel,centerx, centery, length, width, height, orientation
0, 1051202.095230464, 6840583.904147158, 19.958050423352372, 9.659831796325912, 9.783187681707071, 1.2237080362759005
0, 1051209.9049833629, 6840582.514038444, 14.98039518193829, 6.015362194068578, 5.966557006230825, 1.2199700445608752
0, 1051211.8321781412, 6840601.639930694, 15.829781136100086, 19.93782740086579, 5.96627752249538, 2.7859890732539068
1, 1051168.298785344, 6840615.447719963, 15.321367605898585, 13.013950764623871, 11.86712563936691, 1.1607640242042692
1, 1051172.6894119286, 6840626.739558761, 13.2124264272977, 8.894841046351841, 5.966487532667648, 2.7285482375032357
2, 1051137.9337091735, 6840607.3738517845, 19.999937391775966, 14.456064603947627, 11.866979272636398, 2.7828716016090764
2, 1051158.0587820627, 6840632.10938956, 14.429639741697386, 7.180001472989308, 6.956390627313917, 2.705718183921749
2, 1051153.3139553417, 6840619.832435932, 14.816223434426462, 19.700630285432247, 11.867103477231556, 2.770167054822283
2, 1051150.7194234694, 6840602.695026662, 7.0445123524331015, 14.640805937430262, 11.867141823757914, 2.7872386567645675
3, 1051082.0464807155, 6840591.689271712, 18.29747231722423, 8.787296313599773, 5.966492982023579, 2.798065830970236
3, 1051086.6988242844, 6840605.380164794, 18.631487209304712, 19.924103637538458, 11.867041104201903, 2.7937063403864233
4, 1051072.6602746693, 6840616.1444048025, 11.6189507775905, 9.252573795718122, 7.091300755284383, 2.754844242562432
4, 1051065.4656347805, 6840603.511336035, 15.903611220277735, 19.718897337941765, 5.965940036487709, 2.7345532857970043
5, 1051123.578442398, 6840651.226545782, 5.7877924514062435, 11.924621237745711, 5.9665398814695685, 1.139500378879393
5, 1051111.1026818904, 6840621.416687053, 10.663727152774163, 19.999911102115156, 11.867080714782078, 2.725251840888882
5, 1051118.6388102053, 6840640.007599375, 18.724648553393923, 11.91395268859278, 9.591259970618028, 1.15320622725334
6, 1051152.9156793475, 6840567.744569321, 19.214794611833504, 6.753319589411454, 6.915979267845976, 2.7910528745815726
6, 1051164.4416242987, 6840598.961392087, 18.00132650831694, 10.50806818973819, 11.867121649525426, 2.7421985385277163
6, 1051156.4088364756, 6840577.327150469, 18.972384439697983, 13.894089635705454, 11.86703895748846, 2.776184641483486
6, 1051160.7425632344, 6840588.943971392, 18.63195150045641, 10.901994093993924, 11.867047804794291, 2.775404428716748
7, 1051123.6147407051, 6840591.196848735, 19.000890174663972, 17.06462755727837, 11.653700894970502, 1.2133652015583747
7, 1051117.7323423212, 6840578.8028282365, 8.428238054907043, 14.390888059588196, 5.966226858070173, 1.2372210718802141
7, 1051139.2346737478, 6840585.773741831, 16.06966985392109, 18.253083346146045, 11.867054800406493, 2.776385860174475
7, 1051133.275427321, 6840573.617943108, 18.021018186399623, 8.713007529751028, 5.966561690144921, 2.8290393168214485
8, 1051101.0073071062, 6840585.527208934, 18.632247207333346, 7.197075367263176, 6.353416692908576, 2.7976218702586473
8, 1051105.4036463904, 6840597.949895882, 19.08140550220716, 18.49080537339009, 11.867084108972469, 1.2226711246545088
9, 1051183.0652551546, 6840588.508666175, 14.142160278708502, 19.87035687973744, 11.867144606127233, 1.1635776460980218
9, 1051172.3764946528, 6840559.516787482, 19.99976642796084, 8.636441735464427, 5.966302094052277, 2.812621469718381
9, 1051178.3649801938, 6840572.346416188, 19.999954052221856, 19.516567667756046, 11.840869797808764, 2.811090183530731
10, 1051195.1963362943, 6840562.092117554, 19.999989106642584, 11.685864090655297, 7.93403016134833, 1.2136836563228146
10, 1051200.38834367, 6840556.033347685, 5.004383946245515, 19.999941297840422, 5.966559671525982, 2.7695306880341817
11, 1051139.6831492377, 6840627.728414357, 12.134670472130423, 17.535093986977497, 11.784203536685622, 2.750440461107417
11, 1051144.183653805, 6840638.055273899, 12.482468801293562, 5.292349881189985, 7.936758034178944, 2.724186858011516
12, 1051088.156262766, 6840658.279244655, 5.001991551699335, 19.994326271252994, 5.966327210302499, 2.6592686617496684
12, 1051093.5771913237, 6840651.314679433, 11.268976836792568, 19.99546910611925, 8.939549299240063, 2.6639581072755028
12, 1051099.4795897324, 6840662.34830015, 10.47647600186684, 5.162764834268892, 5.966352807722501, 2.6988596355343777
13, 1051081.5974706502, 6840637.84332163, 9.97783471026366, 6.492883407348234, 7.498878775969311, 1.0865181279948959
13, 1051093.7000006936, 6840632.234541062, 8.817154109433005, 19.999892247427017, 11.867062305452077, 1.18061017257237
14, 1051110.5443933387, 6840655.510884124, 12.345259540932888, 8.725281226284793, 5.9665190188614226, 2.7207590092572413
14, 1051105.6617599954, 6840644.38849317, 15.72571586217152, 12.495094971905568, 11.847835674520638, 1.1599436411932564
15, 1051195.6846008417, 6840603.923534568, 12.701982165475773, 16.76576954529865, 10.461911283563325, 2.7652101094284056
15, 1051199.9865472647, 6840615.04955599, 12.477644136544184, 7.106298603962022, 5.966565224012775, 2.735272941332689
16, 1051182.3071439497, 6840609.784310159, 15.965632330273554, 13.588144164532709, 10.956949549876626, 1.1982645284608369
16, 1051186.5428679714, 6840620.876803767, 13.485831777912894, 7.784489955909302, 5.9662122081612505, 2.7378681749911933
17, 1051091.4477879182, 6840621.213846349, 10.056646490963454, 19.999931420375656, 11.866944427904958, 1.20996494667793
17, 1051076.284792382, 6840627.557972104, 10.330622528156315, 12.875518439205479, 5.96655422684988, 1.0934576478840508
18, 1051133.8419106072, 6840644.849278022, 8.706128227794375, 9.176076319129512, 5.966557889433194, 1.1447260915804292
18, 1051121.2618896756, 6840616.674887778, 8.936168144919856, 19.999973787608432, 11.867008308843845, 2.719137725887212
18, 1051128.679513484, 6840633.373360801, 16.467268154712954, 9.084106912000145, 11.867054966419802, 1.1530545004460326
