idparcel,centerx, centery, length, width, height, orientation
0, 1051204.1603734044, 6840587.396270513, 19.99973822502817, 7.913308308716463, 10.083383597956086, 1.2174337080234117
0, 1051209.9566210776, 6840601.1758420495, 8.85682604771052, 13.192969459003354, 8.522592243280762, 2.838578781785996
1, 1051169.5945311058, 6840618.751368226, 9.868625259599899, 9.834030500547769, 12.314279811107305, 2.7165780035207256
1, 1051171.4325948178, 6840623.680239415, 8.954949617276398, 5.073821481690032, 7.800888052567163, 2.4400707917797817
2, 1051155.2636345073, 6840625.71756846, 11.353370007416085, 11.415405927730234, 11.16740115954083, 1.1432213557509567
2, 1051152.3210614126, 6840610.937123595, 6.798092747750844, 18.497592623673224, 23.837920227652603, 2.7690087245846793
3, 1051086.3345709755, 6840594.230364038, 5.00018556497357, 7.949965821845829, 8.767500496453735, 1.458832662187249
3, 1051087.4871792037, 6840607.495040711, 12.137012808425581, 15.681395177153465, 20.555421709653373, 1.2299709787813224
3, 1051084.404934817, 6840598.872598548, 15.642753436297724, 6.1798177232425715, 13.372657197851439, 2.801574540201915
4, 1051070.9270286683, 6840613.692262262, 9.96747899641321, 8.249371793124816, 7.153901982570327, 0.9821588636922429
4, 1051066.8613234265, 6840603.958440091, 12.296156521165155, 9.950502778303653, 7.830251973360717, 1.0860753682845234
5, 1051119.8311743902, 6840641.967546739, 7.566649580248274, 11.777373061585552, 10.876531785519257, 2.678413264165272
6, 1051156.5135501625, 6840569.732104496, 10.62072455929766, 7.755875651090274, 8.512025802497318, 2.792609910157458
6, 1051163.04418488, 6840595.15107664, 15.129173881189272, 5.941103630406065, 23.83820622451368, 2.751646484416374
6, 1051159.7134660026, 6840586.330669378, 12.923383943910881, 15.430395556571964, 23.83794881586673, 1.1948928483704102
6, 1051160.556552291, 6840575.740707353, 7.123364310255269, 6.291634872756417, 17.55421976590535, 2.7964169266351995
6, 1051152.801826478, 6840577.001495565, 9.556233510033163, 9.295151568463973, 13.898624343294532, 1.2095855583044317
7, 1051134.8233084672, 6840584.459395156, 11.24007733716823, 19.99984461311949, 13.957271722340701, 1.2091269385041379
7, 1051122.7898751649, 6840580.158722642, 19.999301068570524, 6.753449159994252, 7.474678267502053, 2.8007937125443694
7, 1051120.8785196284, 6840590.006296729, 9.883161343137452, 10.504616946098572, 15.351884974223971, 2.8002088610346663
7, 1051134.7978393643, 6840575.577878522, 5.230239623595997, 13.72931443712675, 7.87967092867814, 1.2210569660062525
8, 1051103.9365476924, 6840593.877233411, 15.182689718836798, 15.214298614933943, 10.190905013122983, 1.2182185397018603
9, 1051181.4344478387, 6840580.044375529, 17.029686714263978, 19.999933570598895, 23.83199109302135, 1.228444564369004
9, 1051176.5852558438, 6840566.5034168, 11.730923345790833, 19.999995502283483, 10.185671520071509, 1.228452069005393
10, 1051195.5233713507, 6840561.09527637, 18.341437507823166, 9.578890918056546, 7.574918092313618, 1.2034994691482903
11, 1051141.3978909762, 6840631.692460343, 9.340545212815051, 13.428964883934428, 10.360063555472227, 2.7256807792963826
12, 1051093.4717702253, 6840652.295341043, 9.556917583611254, 18.862430733946, 8.537972584776758, 2.695733864062465
14, 1051106.8574435008, 6840647.16718362, 9.157545208760782, 9.301288836512214, 13.223879449514502, 1.1605293113414257
15, 1051197.1230131497, 6840607.615903262, 12.220669269590802, 9.4206428398404, 8.993574207495195, 1.1882865531342826
16, 1051183.698091248, 6840613.340215981, 10.13517985492771, 11.400992529690335, 10.051507225241025, 2.742470313838802
17, 1051093.1012721397, 6840620.574997483, 12.327219099660535, 6.871870970966699, 23.83798471518838, 2.7841075606136108
