idparcel,centerx, centery, length, width, height, orientation
0, 1051203.0079643826, 6840580.8196646655, 12.799654331317624, 17.004879732950833, 5.20935481370244, 2.7923015830510134
0, 1051215.4461613053, 6840603.651998524, 10.719621326697997, 6.5670437661216425, 4.356058449136274, 1.3183355543566424
0, 1051207.2422705127, 6840597.4886937905, 9.241528904461251, 19.713698471466984, 8.905251239884807, 2.779764295737266
0, 1051212.14580345, 6840592.809349132, 11.78096351523346, 5.000283781418496, 4.886537478697989, 1.218358614905495
1, 1051170.291175331, 6840620.633890759, 9.71001767250266, 12.68965949604534, 8.515396340080606, 1.1884421445765676
1, 1051170.9364979675, 6840626.094943817, 8.906204785387402, 5.001234454123143, 5.342148689041686, 2.521221810802046
2, 1051155.0714822942, 6840625.096452686, 9.189812650462528, 13.752473961017154, 11.242351712360438, 1.1075746172520138
2, 1051158.207711138, 6840631.715983106, 7.198432457566464, 13.232006118284424, 4.592909461363938, 1.2507912570175483
2, 1051155.0519808042, 6840613.96097615, 6.250636501732917, 6.927030993272227, 21.937090673408594, 2.8160974639440175
3, 1051087.5039038481, 6840607.492666568, 14.647246896702596, 18.12939925516146, 16.255445452971433, 1.2276064316092017
3, 1051083.3895036962, 6840595.9193159975, 18.02896105200407, 9.91705678158426, 6.687397131006297, 2.798468628422097
4, 1051062.942210235, 6840606.198429977, 6.011106640773551, 19.76678356043333, 4.440683790801573, 2.661647589803572
4, 1051071.090354186, 6840608.345446279, 7.558476607519364, 19.617915805184758, 9.099321550648483, 2.724566054231191
4, 1051066.9252122638, 6840597.600257701, 6.2051695720218465, 9.50293544855317, 4.552361096977563, 1.2754953305354904
5, 1051119.3422219611, 6840641.585915948, 7.881553484536836, 9.624643795950627, 11.086662137307753, 0.9242712906272109
5, 1051121.3011638606, 6840647.147010223, 7.251032331336543, 10.123498415702482, 6.225821454678464, 1.220723541034012
6, 1051161.7776272842, 6840593.242181443, 16.698582018911686, 6.199513996122235, 23.945611051724153, 2.7808488238944067
6, 1051148.1731851012, 6840569.114101613, 5.192762892870354, 8.872313240236052, 5.155699391570862, 1.1491914758406376
6, 1051155.198547289, 6840573.825825048, 9.192789619763005, 18.385288372728084, 10.11343149476016, 1.2253586638488205
6, 1051159.0842978335, 6840584.152710112, 12.872488790526916, 17.982739525774072, 18.98432924136188, 1.225359244642193
6, 1051156.9716445713, 6840565.590186882, 9.408593717630005, 5.378093616119562, 5.003736940326458, 2.7843481067457447
7, 1051135.6696616095, 6840573.029581, 7.2131465564228545, 11.52893729797117, 4.055914695294206, 1.236539508153435
7, 1051138.7842271978, 6840580.3073870465, 11.944642173635188, 12.410783057393296, 9.125377607026879, 2.799005933209762
7, 1051121.027848628, 6840578.918499817, 19.999589623020483, 6.05768971289651, 5.239610882554571, 2.806996298457731
7, 1051123.8602159172, 6840586.733023407, 19.999758393390145, 10.684891928069087, 11.071612404586904, 2.8009550536003927
8, 1051104.0175438072, 6840594.074124776, 17.755395362760247, 11.009288625686096, 11.11759607907958, 2.7906507407540726
8, 1051101.0013993834, 6840585.474789347, 17.584690086697243, 7.144183392699846, 4.225485905687262, 2.7948228939658257
9, 1051179.9644140475, 6840578.810446917, 19.99947175435936, 17.45115962294709, 18.086736658694846, 2.763225839406857
9, 1051175.5889947342, 6840568.462065427, 5.007250497692871, 19.420014500681397, 13.588650469629442, 1.2253303108597131
9, 1051174.252431933, 6840563.18643, 5.997341078263898, 19.99993809674949, 7.981179059544677, 1.2366454825160822
10, 1051195.6463784073, 6840561.503757803, 12.217923816550586, 19.999978832515655, 5.371885805719562, 2.785702156861482
11, 1051144.3031450235, 6840639.0116403485, 9.373450434841905, 5.000646769705941, 4.443290866322487, 2.44802162699994
11, 1051141.8111464083, 6840632.605301661, 11.424089449167226, 11.932779508848006, 9.074255432865632, 1.1462115690029588
12, 1051094.2214477162, 6840650.620414518, 9.727683208681182, 19.06492803958968, 8.657305842911569, 2.714998193037861
12, 1051094.6871287972, 6840660.870178234, 7.876050816133019, 9.870118159032065, 4.223145881196283, 1.2907523758075867
14, 1051109.5608328036, 6840654.838217242, 5.253320158280433, 9.883203729583508, 4.896304122301977, 1.0131609000288897
14, 1051107.564477946, 6840648.837031876, 9.151631775668037, 11.730668728801346, 9.707091543574043, 1.1508843956240316
15, 1051199.502452834, 6840613.835556429, 6.085505477529195, 10.856536847193656, 4.082250085691282, 1.0210677702839377
15, 1051197.16652103, 6840607.650601312, 11.839075083251368, 8.74026764900784, 9.575930411617696, 2.740424340748258
16, 1051183.8594698026, 6840613.899954757, 8.93477938059592, 12.48988640411877, 9.468247961798426, 1.155652676087033
16, 1051183.8105984444, 6840620.482453545, 5.6558405005883685, 8.007216124620664, 5.2969086506852925, 1.169630094765012
17, 1051079.763463818, 6840625.893002005, 9.094579915441706, 10.44523099541332, 7.632836806448664, 1.1054742138757918
17, 1051092.481028993, 6840620.823588693, 17.08492889945892, 9.338498114116247, 17.145316054159437, 2.7820276799162804
18, 1051129.5396080753, 6840635.08579265, 16.055220717420063, 7.1303494279187145, 9.334383802673553, 1.219949591706951
18, 1051124.5215981533, 6840624.011910986, 8.17258283282652, 19.697072214705283, 19.530910300748907, 2.7168303917190766
