idparcel,centerx, centery, length, width, height, orientation
0, 1051203.0450766718, 6840583.50238997, 10.999985301615979, 19.958535362334246, 5.001293091815535, 2.7914916169314257
0, 1051212.022893249, 6840601.51109139, 19.91971297805538, 15.632859995080413, 3.3620165585402924, 1.2185918290762054
1, 1051170.524091098, 6840621.168871277, 12.439669602576325, 10.850664115532506, 5.3042967690911125, 2.737138746585781
1, 1051173.295172221, 6840628.604320024, 12.413823714080017, 5.000730898316289, 3.3620407586309766, 2.736919291749727
2, 1051154.906318777, 6840616.549909467, 8.155546332705, 6.0285192242306955, 5.999815025068662, 1.5932315279523561
2, 1051155.7496081216, 6840626.422852873, 13.65412053576463, 11.445372841121298, 5.984819178158186, 2.71134752457125
2, 1051159.1519795293, 6840634.607273086, 13.659359545365474, 6.269809408420308, 3.3619618394336674, 2.7128426645275643
3, 1051087.0931032067, 6840606.519065211, 16.78309800709766, 18.006767024606926, 5.999966306920486, 1.224778556459042
3, 1051083.1220585164, 6840595.253800171, 18.037539669616727, 7.118301257141322, 5.218620988476422, 2.8019455961106776
3, 1051078.1038407832, 6840590.888904528, 8.86119512711356, 5.000078749137501, 3.3619963271264575, 2.7989820737049413
4, 1051068.1380257017, 6840616.201470277, 5.103977331511404, 11.473812280006632, 3.7756549755459545, 2.707235628764581
4, 1051061.9675068837, 6840603.349308088, 17.04799255701679, 10.344189175598649, 3.3617428017198443, 1.0899907839552985
4, 1051072.5128492161, 6840610.00469066, 7.458877792438793, 19.999966244147203, 5.999951023459424, 2.8019791825240765
5, 1051123.730295614, 6840651.590511779, 5.01604852052145, 11.174818167909306, 3.3619694445135058, 1.1370876537830719
5, 1051120.490799263, 6840644.283404133, 11.403595540644556, 10.99896081172631, 5.251718919815524, 1.1334250504766392
6, 1051157.5948192037, 6840580.587586977, 19.544903302035717, 17.99134005809957, 5.999882269878702, 1.2044809952998867
6, 1051162.2611967244, 6840592.9871451305, 17.445440251189112, 6.959786554500323, 5.999792401561066, 2.716674900616985
6, 1051152.5664016455, 6840566.988142994, 9.604546480371688, 18.550952045828694, 3.362003467817706, 1.2217992553408903
7, 1051122.5676809996, 6840585.647292597, 18.269522166379673, 13.56636122130955, 5.633007203024505, 2.7887075187089185
7, 1051137.038768905, 6840578.430586544, 16.766160976052934, 14.242451936892149, 3.7467422584608276, 1.19476745185088
7, 1051118.9681557608, 6840576.73376393, 17.595728713553985, 5.670506270668749, 3.3616865551049195, 2.800963765499647
8, 1051100.4154646113, 6840583.871941481, 6.646635021565263, 17.896765360912784, 3.362024383325526, 1.229871330059229
8, 1051103.6744899673, 6840593.052266813, 17.69778109637503, 12.904372959656593, 5.999979367875648, 2.7878652933798964
9, 1051174.493409005, 6840564.423045632, 19.832665890011576, 8.946337410692497, 5.201523697097874, 2.7624926263872354
9, 1051180.0498097816, 6840577.711480088, 19.936677326239167, 19.99994576003263, 5.999894451546087, 1.1485404286609981
9, 1051172.136757434, 6840557.860135885, 5.340219279918682, 19.999986550336693, 3.362032680386493, 1.2415550090523442
10, 1051193.9556895345, 6840563.383958221, 17.687032119593656, 7.705378466576394, 5.9067730255248065, 1.213808445270303
10, 1051199.8686324365, 6840557.934602174, 7.356719660124069, 19.999920190767234, 3.361962209489229, 2.769664486960506
11, 1051145.5097021325, 6840641.077058124, 11.674105604712683, 5.898246055332244, 3.3619455688240008, 2.716894892307507
11, 1051141.9619651758, 6840632.921464923, 11.879255377088228, 11.863012976321661, 5.795523676212856, 1.1517306695825633
12, 1051092.0217512303, 6840652.335229396, 15.131222133753111, 19.995204286954802, 3.3618312156741266, 2.729016199727944
12, 1051093.8318442134, 6840664.918381772, 5.0011383268412075, 6.682521341225993, 3.3620406324509404, 1.0787354533169127
13, 1051080.1230988062, 6840638.792917284, 8.591072347929252, 8.64902449234979, 3.362013063597073, 2.72827509273084
14, 1051110.7095294115, 6840648.714123394, 5.829707775657078, 11.200324327074608, 5.329779939777213, 2.7229177653634964
14, 1051107.0987953541, 6840653.060782671, 6.882779748880211, 15.881703869144152, 3.3619104314685395, 2.687469280589889
15, 1051197.7386373107, 6840609.259353523, 11.878430496085235, 11.578253416174078, 4.737875145316858, 2.7626676437305715
15, 1051200.1527808178, 6840616.227342378, 11.157207983271093, 5.000416629686654, 3.361993237446361, 2.7183895154372038
16, 1051184.6325124295, 6840615.846803708, 12.939112351711957, 12.07784411875521, 4.31935893268917, 2.775541917116488
17, 1051091.1960197086, 6840621.348586446, 9.246070714345493, 19.851038439898982, 5.999919271778191, 1.2102214952722532
17, 1051078.4084389366, 6840626.429965584, 9.569998564724969, 7.752704709979874, 5.321809407932692, 1.095789017074826
17, 1051072.7837502016, 6840629.429232117, 5.026300966715496, 9.66540975397018, 3.3620178726390493, 2.6485117719220406
18, 1051133.0252819248, 6840643.169897977, 6.649882891161051, 8.303554701278149, 4.300442037157881, 1.1467343398099572
18, 1051129.4424120698, 6840634.991948567, 8.33821597305883, 11.205849181927883, 5.999923882894176, 2.7177683822696044
18, 1051123.78766776, 6840622.54992646, 7.201730606003722, 16.361725565101445, 5.999781583186497, 2.783506389841181
